parameter,time,x1,x2
0.25000000,27.09030100,-0.54065904,0.69143813
0.25000000,27.19063500,-0.48215104,0.71931664
0.25000000,27.29097000,-0.37750554,0.75566914
0.25000000,27.39130400,-0.28499534,0.81238642
0.25000000,27.49163900,-0.19922091,0.83217520
0.25000000,27.59197300,-0.09903025,0.86004241
0.25000000,27.69230800,-0.00956509,0.85379775
0.25000000,27.79264200,0.08838077,0.86936495
0.25000000,27.89297700,0.18910951,0.83825145
0.25000000,27.99331100,0.28064069,0.80695391
0.25000000,28.09364500,0.37035343,0.76994587
0.25000000,28.19398000,0.47831558,0.72689443
0.25000000,28.29431400,0.52543745,0.65806292
0.25000000,28.39464900,0.59756320,0.62602938
0.25000000,28.49498300,0.66769256,0.54773098
0.25000000,28.59531800,0.71911321,0.45125744
0.25000000,28.69565200,0.75924853,0.37040656
0.25000000,28.79598700,0.81834446,0.27990922
0.25000000,28.89632100,0.84241658,0.16993947
0.25000000,28.99665600,0.85603179,0.08223490
0.25000000,29.09699000,0.84875803,-0.01236208
0.25000000,29.19732400,0.86073423,-0.10583229
0.25000000,29.29765900,0.84221926,-0.21037102
0.25000000,29.39799300,0.82730571,-0.29633599
0.25000000,29.49832800,0.76481309,-0.38092261
0.25000000,29.59866200,0.71720823,-0.47018805
0.25000000,29.69899700,0.66247159,-0.54594941
0.25000000,29.79933100,0.58924270,-0.62948025
0.25000000,29.89966600,0.51672964,-0.69612055
0.25000000,30.00000000,0.47177890,-0.72763197
0.29166700,0.00000000,0.09381236,0.89679757
0.29166700,0.10033400,0.18099931,0.88410119
0.29166700,0.20066900,0.30182296,0.84021075
0.29166700,0.30100300,0.38428133,0.82387356
0.29166700,0.40133800,0.47461556,0.77252766
0.29166700,0.50167200,0.58376532,0.70628227
0.29166700,0.60200700,0.64723359,0.63928374
0.29166700,0.70234100,0.69644110,0.56321684
0.29166700,0.80267600,0.77880827,0.45938370
0.29166700,0.90301000,0.80731232,0.35804110
0.29166700,1.00334400,0.85994797,0.25598608
0.29166700,1.10367900,0.90915449,0.18730056
0.29166700,1.20401300,0.87940235,0.07533353
0.29166700,1.30434800,0.89106835,-0.03775608
0.29166700,1.40468200,0.88856447,-0.14080344
0.29166700,1.50501700,0.87249036,-0.23642601
0.29166700,1.60535100,0.82926650,-0.33015137
0.29166700,1.70568600,0.77596376,-0.43666444
0.29166700,1.80602000,0.74835541,-0.51852313
0.29166700,1.90635500,0.67128845,-0.59358405
0.29166700,2.00668900,0.59100814,-0.66166659
0.29166700,2.10702300,0.52870705,-0.73755494
0.29166700,2.20735800,0.41608578,-0.79139650
0.29166700,2.30769200,0.34197623,-0.84724554
0.29166700,2.40802700,0.23006987,-0.84277307
0.29166700,2.50836100,0.12660668,-0.89204189
0.29166700,2.60869600,0.03843922,-0.89006736
0.29166700,2.70903000,-0.07145379,-0.90591922
0.29166700,2.80936500,-0.17889774,-0.88209018
0.29166700,2.90969900,-0.26576221,-0.84782781
0.29166700,3.01003300,-0.38370853,-0.81188120
0.29166700,3.11036800,-0.46110454,-0.76768981
0.29166700,3.21070200,-0.55534951,-0.70676728
0.29166700,3.31103700,-0.64517952,-0.64825772
0.29166700,3.41137100,-0.69158197,-0.55942891
0.29166700,3.51170600,-0.75486866,-0.48233529
0.29166700,3.61204000,-0.80164130,-0.40850694
0.29166700,3.71237500,-0.87048773,-0.28978405
0.29166700,3.81270900,-0.87955900,-0.17809500
0.29166700,3.91304300,-0.90125227,-0.10444206
0.29166700,4.01337800,-0.90263275,0.01878362
0.29166700,4.11371200,-0.88978849,0.13124137
0.29166700,4.21404700,-0.86690368,0.22474278
0.29166700,4.31438100,-0.85440599,0.32964680
0.29166700,4.41471600,-0.78634947,0.41009009
0.29166700,4.51505000,-0.74505300,0.48609678
0.29166700,4.61538500,-0.68478735,0.56652753
0.29166700,4.71571900,-0.63688180,0.63338614
0.29166700,4.81605400,-0.52013595,0.72571454
0.29166700,4.91638800,-0.44355962,0.78218081
0.29166700,5.01672200,-0.34759237,0.82825816
0.29166700,5.11705700,-0.24598421,0.86880915
0.29166700,5.21739100,-0.16786286,0.87116951
0.29166700,5.31772600,-0.05242194,0.88324444
0.29166700,5.41806000,0.05539143,0.88358908
0.29166700,5.51839500,0.14213202,0.88528826
0.29166700,5.61872900,0.25733268,0.84336172
0.29166700,5.71906400,0.36750153,0.82853332
0.29166700,5.81939800,0.45551279,0.76558097
0.29166700,5.91973200,0.52615570,0.72667921
0.29166700,6.02006700,0.62520422,0.65639002
0.29166700,6.12040100,0.68693038,0.58964868
0.29166700,6.22073600,0.76559767,0.51301977
0.29166700,6.32107000,0.79884760,0.41894319
0.29166700,6.42140500,0.85232590,0.32888606
0.29166700,6.52173900,0.87264839,0.22804972
0.29166700,6.62207400,0.90227575,0.12649890
0.29166700,6.72240800,0.89341398,-0.00358979
0.29166700,6.82274200,0.86792723,-0.08894811
0.29166700,6.92307700,0.86308225,-0.21433106
0.29166700,7.02341100,0.83483347,-0.30644128
0.29166700,7.12374600,0.79133441,-0.40731035
0.29166700,7.22408000,0.74091679,-0.48900969
0.29166700,7.32441500,0.67629828,-0.56646810
0.29166700,7.42474900,0.63176642,-0.63510544
0.29166700,7.52508400,0.54835001,-0.71561520
0.29166700,7.62541800,0.46031048,-0.76782468
0.29166700,7.72575300,0.35732528,-0.81434221
0.29166700,7.82608700,0.26592091,-0.86928763
0.29166700,7.92642100,0.18960967,-0.88311266
0.29166700,8.02675600,0.08146408,-0.88777473
0.29166700,8.12709000,-0.02737968,-0.90028733
0.29166700,8.22742500,-0.13613486,-0.90670921
0.29166700,8.32775900,-0.24220957,-0.85877124
0.29166700,8.42809400,-0.33623863,-0.84018168
0.29166700,8.52842800,-0.44154557,-0.79362292
0.29166700,8.62876300,-0.50364377,-0.74308264
0.29166700,8.72909700,-0.59945054,-0.67443472
0.29166700,8.82943100,-0.68156543,-0.60002416
0.29166700,8.92976600,-0.73464488,-0.49579775
0.29166700,9.03010000,-0.78658072,-0.43247784
0.29166700,9.13043500,-0.83014979,-0.34308530
0.29166700,9.23076900,-0.86903134,-0.22429438
0.29166700,9.33110400,-0.90655644,-0.13638319
0.29166700,9.43143800,-0.90301640,-0.02139631
0.29166700,9.53177300,-0.89162959,0.06543025
0.29166700,9.63210700,-0.89537683,0.18975736
0.29166700,9.73244100,-0.85554600,0.27723619
0.29166700,9.83277600,-0.81679533,0.38417838
0.29166700,9.93311000,-0.76222095,0.46822333
0.29166700,10.03344500,-0.70672204,0.55306516
0.29166700,10.13377900,-0.61622939,0.61789948
0.29166700,10.23411400,-0.57287914,0.68361950
0.29166700,10.33444800,-0.47540589,0.76809371
0.29166700,10.43478300,-0.37885851,0.81048758
0.29166700,10.53511700,-0.29530708,0.86174157
0.29166700,10.63545200,-0.18471060,0.87446017
0.29166700,10.73578600,-0.08801913,0.89125933
0.29166700,10.83612000,0.01860090,0.90405805
0.29166700,10.93645500,0.12131052,0.88193537
0.29166700,11.03678900,0.22449307,0.88374157
0.29166700,11.13712400,0.31890510,0.85502510
0.29166700,11.23745800,0.39949966,0.80119663
0.29166700,11.33779300,0.52187062,0.73864929
0.29166700,11.43812700,0.57404261,0.68258928
0.29166700,11.53846200,0.66785223,0.60748243
0.29166700,11.63879600,0.72773962,0.52452146
0.29166700,11.73913000,0.77710861,0.44562989
0.29166700,11.83946500,0.83084222,0.32064617
0.29166700,11.93979900,0.86837022,0.25364953
0.29166700,12.04013400,0.89717336,0.15416327
0.29166700,12.14046800,0.90618019,0.04851687
0.29166700,12.24080300,0.90055896,-0.06621229
0.29166700,12.34113700,0.88304371,-0.14767528
0.29166700,12.44147200,0.84810174,-0.25075281
0.29166700,12.54180600,0.83570796,-0.36673764
0.29166700,12.64214000,0.76666237,-0.44308001
0.29166700,12.74247500,0.74166488,-0.52623467
0.29166700,12.84280900,0.65035686,-0.61893298
0.29166700,12.94314400,0.59311260,-0.67741593
0.29166700,13.04347800,0.49838476,-0.72750840
0.29166700,13.14381300,0.40702160,-0.78956226
0.29166700,13.24414700,0.31020587,-0.85672304
0.29166700,13.34448200,0.21083927,-0.88328083
0.29166700,13.44481600,0.08871941,-0.88420995
0.29166700,13.54515100,-0.00173710,-0.90386281
0.29166700,13.64548500,-0.09499734,-0.88732926
0.29166700,13.74581900,-0.22200619,-0.88757771
0.29166700,13.84615400,-0.31120883,-0.84040802
0.29166700,13.94648800,-0.39646817,-0.79339387
0.29166700,14.04682300,-0.47279821,-0.76884189
0.29166700,14.14715700,-0.58693162,-0.69382862
0.29166700,14.24749200,-0.63824016,-0.62308489
0.29166700,14.34782600,-0.72243495,-0.55369136
0.29166700,14.44816100,-0.78796008,-0.46788577
0.29166700,14.54849500,-0.82929082,-0.37462642
0.29166700,14.64882900,-0.87646077,-0.28278150
0.29166700,14.74916400,-0.86562313,-0.17058138
0.29166700,14.84949800,-0.90478510,-0.06270435
0.29166700,14.94983300,-0.89648902,0.03501733
0.29166700,15.05016700,-0.88148172,0.15426733
0.29166700,15.15050200,-0.84736829,0.25930164
0.29166700,15.25083600,-0.83443545,0.34666405
0.29166700,15.35117100,-0.77840783,0.42344114
0.29166700,15.45150500,-0.73054162,0.52279550
0.29166700,15.55183900,-0.66160449,0.60888493
0.29166700,15.65217400,-0.59028431,0.66632797
0.29166700,15.75250800,-0.50258057,0.71513267
0.29166700,15.85284300,-0.40778916,0.78814593
0.29166700,15.95317700,-0.32168335,0.83260701
0.29166700,16.05351200,-0.22099468,0.86723919
0.29166700,16.15384600,-0.10617734,0.88692277
0.29166700,16.25418100,-0.02660322,0.90575124
0.29166700,16.35451500,0.08314033,0.89232989
0.29166700,16.45484900,0.18744663,0.87977180
0.29166700,16.55518400,0.29207362,0.84662007
0.29166700,16.65551800,0.37803420,0.82210455
0.29166700,16.75585300,0.48050833,0.77328050
0.29166700,16.85618700,0.56542164,0.71340468
0.29166700,16.95652200,0.62867063,0.64146020
0.29166700,17.05685600,0.69883567,0.54893101
0.29166700,17.15719100,0.75010731,0.46928943
0.29166700,17.25752500,0.79994160,0.40073635
0.29166700,17.35786000,0.85518979,0.29355859
0.29166700,17.45819400,0.86547783,0.18981517
0.29166700,17.55852800,0.87882661,0.07741070
0.29166700,17.65886300,0.90269965,-0.01294567
0.29166700,17.75919700,0.90870671,-0.10886726
0.29166700,17.85953200,0.87656304,-0.24016658
0.29166700,17.95986600,0.84288282,-0.31838214
0.29166700,18.06020100,0.79026098,-0.40198320
0.29166700,18.16053500,0.73354503,-0.51447507
0.29166700,18.26087000,0.67777261,-0.59934770
0.29166700,18.36120400,0.59777736,-0.64964066
0.29166700,18.46153800,0.51169857,-0.70890844
0.29166700,18.56187300,0.43180719,-0.78576722
0.29166700,18.66220700,0.31827100,-0.83228700
0.29166700,18.76254200,0.24504337,-0.86468192
0.29166700,18.86287600,0.15135519,-0.88808377
0.29166700,18.96321100,0.05003689,-0.90137044
0.29166700,19.06354500,-0.06332304,-0.88664469
0.29166700,19.16388000,-0.17511578,-0.87993426
0.29166700,19.26421400,-0.25165736,-0.87699867
0.29166700,19.36454800,-0.36131989,-0.83131056
0.29166700,19.46488300,-0.45773350,-0.76857817
0.29166700,19.56521700,-0.53935918,-0.72707508
0.29166700,19.66555200,-0.60549647,-0.64924946
0.29166700,19.76588600,-0.69000828,-0.57870387
0.29166700,19.86622100,-0.77763461,-0.50800545
0.29166700,19.96655500,-0.81195024,-0.40465345
0.29166700,20.06689000,-0.83882786,-0.30244363
0.29166700,20.16722400,-0.87395686,-0.19669049
0.29166700,20.26755900,-0.89733769,-0.10133244
0.29166700,20.36789300,-0.90419090,-0.00084681
0.29166700,20.46822700,-0.89310962,0.10149222
0.29166700,20.56856200,-0.87584958,0.20509604
0.29166700,20.66889600,-0.83231125,0.29426443
0.29166700,20.76923100,-0.79754106,0.42720524
0.29166700,20.86956500,-0.76062348,0.48542436
0.29166700,20.96990000,-0.68859160,0.58516696
0.29166700,21.07023400,-0.63956371,0.65271394
0.29166700,21.17056900,-0.55042705,0.71200192
0.29166700,21.27090300,-0.46502143,0.75921378
0.29166700,21.37123700,-0.35413526,0.82819172
0.29166700,21.47157200,-0.25424754,0.85942310
0.29166700,21.57190600,-0.16061700,0.89106055
0.29166700,21.67224100,-0.06480898,0.90670816
0.29166700,21.77257500,0.04729629,0.89616747
0.29166700,21.87291000,0.14297109,0.88151888
0.29166700,21.97324400,0.26217656,0.87690545
0.29166700,22.07357900,0.33785569,0.84064893
0.29166700,22.17391300,0.44908928,0.78746604
0.29166700,22.27424700,0.52075893,0.72500925
0.29166700,22.37458200,0.60345131,0.65538081
0.29166700,22.47491600,0.67114863,0.59721054
0.29166700,22.57525100,0.72671160,0.49647221
0.29166700,22.67558500,0.80385890,0.40947592
0.29166700,22.77592000,0.83579944,0.32541421
0.29166700,22.87625400,0.86749130,0.20474734
0.29166700,22.97658900,0.90486474,0.12285875
0.29166700,23.07692300,0.89108278,0.01512965
0.29166700,23.17725800,0.89116854,-0.08998423
0.29166700,23.27759200,0.87836343,-0.20230436
0.29166700,23.37792600,0.83644813,-0.30005612
0.29166700,23.47826100,0.80220098,-0.40380803
0.29166700,23.57859500,0.76977655,-0.47470496
0.29166700,23.67893000,0.72476290,-0.55501754
0.29166700,23.77926400,0.65663003,-0.63636108
0.29166700,23.87959900,0.55069929,-0.71454791
0.29166700,23.97993300,0.46379880,-0.76067942
0.29166700,24.08026800,0.39061024,-0.80627432
0.29166700,24.18060200,0.29055355,-0.86576362
0.29166700,24.28093600,0.19028401,-0.86370759
0.29166700,24.38127100,0.06434573,-0.89909127
0.29166700,24.48160500,-0.03213812,-0.88178453
0.29166700,24.58194000,-0.14038503,-0.88569424
0.29166700,24.68227400,-0.23418710,-0.85929599
0.29166700,24.78260900,-0.33839015,-0.82530908
0.29166700,24.88294300,-0.42231159,-0.79177964
0.29166700,24.98327800,-0.51027446,-0.75868783
0.29166700,25.08361200,-0.59781045,-0.67041965
0.29166700,25.18394600,-0.64663353,-0.60760396
0.29166700,25.28428100,-0.71857866,-0.51807941
0.29166700,25.38461500,-0.81177219,-0.42577435
0.29166700,25.48495000,-0.81704164,-0.33871108
0.29166700,25.58528400,-0.87123230,-0.24591501
0.29166700,25.68561900,-0.88204270,-0.14980355
0.29166700,25.78595300,-0.90051791,-0.04244464
0.29166700,25.88628800,-0.90824814,0.05484909
0.29166700,25.98662200,-0.87736244,0.16188206
0.29166700,26.08695700,-0.86746811,0.28174941
0.29166700,26.18729100,-0.82743519,0.37254394
0.29166700,26.28762500,-0.75480986,0.46711721
0.29166700,26.38796000,-0.70315296,0.54579529
0.29166700,26.48829400,-0.65968529,0.62064863
0.29166700,26.58862900,-0.58528317,0.69216337
0.29166700,26.68896300,-0.48410442,0.76301576
0.29166700,26.78929800,-0.40385531,0.83445229
0.29166700,26.88963200,-0.29177732,0.84673069
0.29166700,26.98996700,-0.19893786,0.87897379
0.29166700,27.09030100,-0.10831863,0.90414205
0.29166700,27.19063500,-0.00066465,0.90358753
0.29166700,27.29097000,0.12178861,0.89891279
0.29166700,27.39130400,0.19935661,0.88023213
0.29166700,27.49163900,0.32593164,0.85515843
0.29166700,27.59197300,0.40726949,0.78761664
0.29166700,27.69230800,0.49731939,0.73125749
0.29166700,27.79264200,0.57440829,0.69822566
0.29166700,27.89297700,0.65945418,0.61419402
0.29166700,27.99331100,0.72399159,0.52865139
0.29166700,28.09364500,0.78080608,0.45032080
0.29166700,28.19398000,0.81659052,0.35722549
0.29166700,28.29431400,0.85423258,0.25906297
0.29166700,28.39464900,0.87841434,0.15203654
0.29166700,28.49498300,0.90680443,0.06820598
0.29166700,28.59531800,0.88653253,-0.05089400
0.29166700,28.69565200,0.87280553,-0.14705584
0.29166700,28.79598700,0.84481939,-0.24681791
0.29166700,28.89632100,0.82273906,-0.35331036
0.29166700,28.99665600,0.78523299,-0.45855825
0.29166700,29.09699000,0.72780749,-0.53003332
0.29166700,29.19732400,0.65529180,-0.61502683
0.29166700,29.29765900,0.58719608,-0.69452312
0.29166700,29.39799300,0.51745466,-0.74010777
0.29166700,29.49832800,0.40002697,-0.79302259
0.29166700,29.59866200,0.31895815,-0.85076100
0.29166700,29.69899700,0.20696734,-0.85685482
0.29166700,29.79933100,0.12235873,-0.87973913
0.29166700,29.89966600,0.00933973,-0.89640925
0.29166700,30.00000000,-0.08959194,-0.89380827
0.33333300,0.00000000,0.11066724,0.92220286
0.33333300,0.10033400,0.23119261,0.91243335
0.33333300,0.20066900,0.32362390,0.89397531
0.33333300,0.30100300,0.42311176,0.82222828
0.33333300,0.40133800,0.52435224,0.77340979
0.33333300,0.50167200,0.61603615,0.74180220
0.33333300,0.60200700,0.68836013,0.62185742
0.33333300,0.70234100,0.76530986,0.56167498
0.33333300,0.80267600,0.83725397,0.46753438
0.33333300,0.90301000,0.85646288,0.35683442
0.33333300,1.00334400,0.89482292,0.26627539
0.33333300,1.10367900,0.93136269,0.15230989
0.33333300,1.20401300,0.92386086,0.02772470
0.33333300,1.30434800,0.92457801,-0.07242376
0.33333300,1.40468200,0.89421242,-0.17020036
0.33333300,1.50501700,0.86343933,-0.29041816
0.33333300,1.60535100,0.85808800,-0.40420570
0.33333300,1.70568600,0.78187308,-0.48081561
0.33333300,1.80602000,0.72375551,-0.57373718
0.33333300,1.90635500,0.64209570,-0.67152682
0.33333300,2.00668900,0.57953401,-0.74467007
0.33333300,2.10702300,0.49340784,-0.78450143
0.33333300,2.20735800,0.41434978,-0.86411760
0.33333300,2.30769200,0.30124463,-0.87470091
0.33333300,2.40802700,0.19560416,-0.90913490
0.33333300,2.50836100,0.08758177,-0.92527075
0.33333300,2.60869600,-0.02069191,-0.94434684
0.33333300,2.70903000,-0.15100977,-0.91703361
0.33333300,2.80936500,-0.23341362,-0.89371542
0.33333300,2.90969900,-0.36525356,-0.86772668
0.33333300,3.01003300,-0.43045865,-0.82129574
0.33333300,3.11036800,-0.55722139,-0.75474568
0.33333300,3.21070200,-0.62529992,-0.67837749
0.33333300,3.31103700,-0.70838507,-0.62535812
0.33333300,3.41137100,-0.77750444,-0.50805651
0.33333300,3.51170600,-0.83013407,-0.41900188
0.33333300,3.61204000,-0.86924985,-0.33608531
0.33333300,3.71237500,-0.88741775,-0.23599324
0.33333300,3.81270900,-0.90099636,-0.12109226
0.33333300,3.91304300,-0.93494549,-0.00672873
0.33333300,4.01337800,-0.90855423,0.09824450
0.33333300,4.11371200,-0.90579791,0.20873426
0.33333300,4.21404700,-0.87034210,0.30682392
0.33333300,4.31438100,-0.82151661,0.41981864
0.33333300,4.41471600,-0.77815020,0.50185134
0.33333300,4.51505000,-0.71570319,0.59171417
0.33333300,4.61538500,-0.64519421,0.67445695
0.33333300,4.71571900,-0.56697433,0.75512082
0.33333300,4.81605400,-0.46373965,0.80222352
0.33333300,4.91638800,-0.36953140,0.86413987
0.33333300,5.01672200,-0.28032782,0.89592032
0.33333300,5.11705700,-0.16112042,0.91814701
0.33333300,5.21739100,-0.03090262,0.91142230
0.33333300,5.31772600,0.05774970,0.92861860
0.33333300,5.41806000,0.17802998,0.93214581
0.33333300,5.51839500,0.27472094,0.89457782
0.33333300,5.61872900,0.37810779,0.84418232
0.33333300,5.71906400,0.48979338,0.79819865
0.33333300,5.81939800,0.57623988,0.73145431
0.33333300,5.91973200,0.68024116,0.66727837
0.33333300,6.02006700,0.72433243,0.58948063
0.33333300,6.12040100,0.80985938,0.48802719
0.33333300,6.22073600,0.86820207,0.40622137
0.33333300,6.32107000,0.90827254,0.29283754
0.33333300,6.42140500,0.91161713,0.19534113
0.33333300,6.52173900,0.93018538,0.10136118
0.33333300,6.62207400,0.94170308,-0.03660829
0.33333300,6.72240800,0.91040491,-0.13658440
0.33333300,6.82274200,0.89104455,-0.24305346
0.33333300,6.92307700,0.86673926,-0.34998267
0.33333300,7.02341100,0.80895254,-0.44926061
0.33333300,7.12374600,0.74539166,-0.54766871
0.33333300,7.22408000,0.68581013,-0.62081011
0.33333300,7.32441500,0.60695574,-0.69052004
0.33333300,7.42474900,0.52756556,-0.76111651
0.33333300,7.52508400,0.41962191,-0.81595305
0.33333300,7.62541800,0.34052488,-0.85189161
0.33333300,7.72575300,0.23976383,-0.92051638
0.33333300,7.82608700,0.13402949,-0.92624427
0.33333300,7.92642100,-0.00622104,-0.94424747
0.33333300,8.02675600,-0.09491882,-0.93917552
0.33333300,8.12709000,-0.19664568,-0.92104037
0.33333300,8.22742500,-0.29791528,-0.86378888
0.33333300,8.32775900,-0.40737118,-0.83657540
0.33333300,8.42809400,-0.49398598,-0.78137989
0.33333300,8.52842800,-0.60425461,-0.72845962
0.33333300,8.62876300,-0.66574023,-0.63235993
0.33333300,8.72909700,-0.76527543,-0.55076539
0.33333300,8.82943100,-0.82134858,-0.46047953
0.33333300,8.92976600,-0.87160281,-0.35867470
0.33333300,9.03010000,-0.89848533,-0.26075154
0.33333300,9.13043500,-0.91581915,-0.15209823
0.33333300,9.23076900,-0.94846456,-0.02495565
0.33333300,9.33110400,-0.92099090,0.06226581
0.33333300,9.43143800,-0.93518759,0.17831736
0.33333300,9.53177300,-0.89233993,0.27498073
0.33333300,9.63210700,-0.84861972,0.39068031
0.33333300,9.73244100,-0.78600890,0.49510369
0.33333300,9.83277600,-0.71249484,0.54801135
